Area,Bedrooms,Bathrooms,House_Age,Location_Score,Price
3041,5,3,33,3.096342734117159,1712963.4273411715
2383,2,3,14,9.626713890296296,1379767.138902963
3436,4,4,28,9.895646592543708,1970956.4659254372
9556,4,1,18,4.557807351674068,4927578.07351674
6669,1,3,34,8.588083530907946,3502380.8353090794
5692,3,4,2,1.6689272683167373,2983689.2726831674
968,2,2,11,4.694232772917596,606442.3277291759
572,1,4,14,5.25067845287457,425506.7845287457
3966,5,1,4,1.254546622430369,2112545.4662243035
2575,5,2,26,4.625575525024726,1476755.7552502472
8136,4,1,34,3.567110860579103,4215671.108605791
9072,5,4,11,8.28116532044316,4784311.653204432
8695,3,4,24,1.561704915728452,4495117.049157284
8444,4,4,41,2.909529647209265,4411595.296472093
9527,1,1,26,1.1950286187449404,4823450.2861874495
876,1,3,29,4.4828349582697005,562328.349582697
751,5,3,19,9.540637902043343,625406.3790204334
8756,4,2,45,8.828702153230324,4598787.021532304
3247,1,4,23,5.432019605722699,1769320.196057227
3383,1,3,38,7.433236398164286,1849832.3639816428
3850,4,2,13,7.850522636444767,2120005.2263644477
9013,1,1,23,4.507380255921992,4598073.80255922
6073,2,1,21,6.756147387755092,3169561.473877551
1395,3,2,26,9.640961195845971,896909.6119584597
2441,3,3,19,1.8424889388762729,1353424.8893887626
9375,3,3,10,8.751386368658295,4885013.863686583
7460,3,2,33,8.758360957558459,3924083.6095755845
8362,2,2,28,7.110297266951971,4336102.9726695195
2649,3,1,16,1.4262535523141915,1421762.535523142
3685,4,1,27,8.86173271993879,2039617.3271993878
2368,1,4,26,2.1110091402517286,1298110.0914025174
7911,5,2,35,9.091106444517258,4193911.0644451724
1495,5,2,17,9.811414268219293,984114.142682193
1617,5,3,29,9.231002703059916,1060310.027030599
7945,5,1,34,7.1496547388159355,4175996.547388159
1880,2,4,35,7.934225544968923,1136842.2554496892
8946,5,4,19,3.620357056659639,4678703.570566596
1176,5,4,24,9.759042309673594,857590.423096736
3713,2,2,3,4.534723930106923,1973347.2393010692
4306,5,3,43,7.417854648373316,2393678.546483733
5017,1,2,12,4.073775965794278,2605237.7596579427
6041,3,4,36,5.554667641293972,3214046.6764129396
5238,1,3,28,2.307877152121403,2721078.771521214
1603,3,2,19,1.3623197749504725,914623.1977495047
427,3,4,12,8.977334213706024,429273.34213706024
1130,3,2,17,9.152363193923334,755023.6319392333
8176,2,3,35,9.4032102424235,4284532.102424235
8304,3,1,3,4.309067103596648,4271590.671035967
2088,3,3,2,8.923110386646393,1239231.103866464
8539,2,2,26,5.472163914291448,4407221.639142915
324,2,1,28,6.437908139294533,295379.0813929453
8301,3,1,4,7.0298579333291915,4297798.579333292
2931,1,1,20,6.946596017423849,1579965.9601742385
9776,5,1,22,7.023258244447577,5084232.582444476
9161,1,4,20,8.342817992758192,4753928.179927582
248,5,3,17,3.273956900629045,310239.56900629046
5494,1,3,33,6.950035047634416,2898000.350476344
6328,5,2,34,6.249198270416001,3373491.98270416
6280,3,1,24,9.828777472505418,3325287.7747250544
3964,2,2,49,4.709445038106825,2123594.450381068
1924,5,3,9,9.966567988198024,1211165.6798819802
8498,4,1,41,5.682179352538587,4421321.793525386
9612,5,4,48,9.714002618744312,5087140.026187443
6587,2,4,3,6.2988262170043114,3457988.2621700433
3590,5,2,14,3.3890070807518353,1965890.0708075184
2951,2,1,14,4.697601728899017,1584476.01728899
3110,3,1,47,9.657592851338455,1750075.9285133847
55,3,3,2,6.503251623381264,198532.51623381264
3120,4,4,15,5.469198246734926,1762191.9824673492
6247,3,1,14,5.87232487965097,3264223.2487965096
2523,5,4,50,7.798176127025084,1524481.761270251
4635,2,2,45,6.459964088073848,2474599.6408807384
9299,2,4,5,5.936704207338383,4811367.042073384
9468,3,3,43,4.813461657217113,4908634.616572171
5294,5,3,1,4.046719310031003,2832967.19310031
8882,1,2,18,4.367509999764551,4543675.099997645
7618,5,2,30,8.459219087653917,4038592.1908765393
3454,4,2,5,9.721616660403376,1936716.1666040337
6819,5,4,24,1.3806455139431177,3595306.455139431
2183,4,2,25,7.871561739638502,1292715.617396385
7445,3,1,18,7.6480390546524974,3882980.390546525
5080,5,1,49,5.397661643282104,2733476.616432821
5948,5,4,44,4.147321121384769,3197473.2112138476
4431,4,2,12,7.132052031397461,2402820.5203139745
6078,5,2,43,9.22128192025368,3282712.8192025367
630,5,4,25,1.0325251950045868,497825.2519500459
5044,5,3,33,8.60410923955487,2769541.0923955487
5110,1,4,28,4.465664622229735,2693656.6462222976
2929,4,1,50,7.125205316392114,1655752.0531639212
1597,5,3,49,2.9261916031732382,997261.9160317323
3820,3,4,30,7.037436309043817,2115374.3630904383
3625,2,4,21,9.776269064625971,2020762.6906462598
5601,1,1,44,2.775920406568108,2885259.204065681
5056,3,3,2,4.425984111047008,2678259.8411104702
5156,2,2,22,5.084182461581481,2709841.8246158147
4301,1,1,22,7.0162774499195075,2266662.774499195
1225,3,4,1,8.781468257764791,820814.682577648
4263,2,1,42,3.7920189951100016,2245420.1899511
2660,3,4,35,5.0014586854208645,1517514.5868542087
887,3,1,17,2.728511551723333,554285.1155172334
3626,2,4,23,5.982447866567595,1984324.478665676
6855,5,4,45,8.99817247512649,3699981.724751265
8017,1,2,16,4.974084271687264,4116240.8427168727
89,3,2,14,5.313734073734377,194637.34073734377
6760,4,3,5,2.607194819519565,3533571.9481951958
2627,3,1,14,2.2751817895881574,1418251.8178958816
2797,1,2,10,8.306091765257868,1536560.9176525786
6827,5,1,14,5.201814701908583,3587518.147019086
1658,2,1,29,9.244585280316015,990945.8528031602
3190,4,3,48,5.391544163155123,1797915.4416315511
3632,1,3,23,4.807382441084165,1940573.8244108416
6936,3,4,11,2.052624041017442,3614026.2404101742
9412,3,4,49,6.453615358915967,4915036.153589159
1508,5,2,5,1.789741226131702,904397.412261317
2847,1,3,1,6.200100168601827,1551001.0016860182
6179,2,2,6,6.964009045607467,3232140.0904560746
4274,3,1,14,7.393957738182743,2292939.5773818274
1436,2,4,19,5.899626128647187,886496.2612864719
4727,3,1,24,5.95008048898952,2510000.804889895
9476,3,1,32,9.012653527394292,4919126.535273943
8280,3,1,31,7.857209099954737,4309072.090999547
4700,5,2,2,4.702990717328799,2528029.907173288
1802,4,1,15,3.901744890940008,1042517.4489094
231,1,1,26,7.530913011686393,238809.13011686393
9258,5,4,5,5.9484067544082375,4850984.067544082
5974,5,4,28,1.166300223133641,3172663.002231336
4541,1,2,30,3.1071096569111227,2366571.096569111
3709,5,3,26,6.99110635697046,2082411.0635697045
3841,4,4,45,2.7407842548784807,2110407.842548785
8635,2,4,40,5.978987729299732,4497289.877292997
6453,3,1,33,2.695493440110149,3344954.9344011014
8518,3,3,40,4.641080476757027,4430410.80476757
5253,2,3,36,5.582015129076524,2785320.151290765
9616,4,4,38,7.2852443772417335,5039852.4437724175
1339,5,3,9,7.908091468353039,898080.9146835303
6992,1,2,27,3.8054537092641425,3597554.5370926415
8215,4,2,41,6.4193788927957645,4302193.788927957
698,5,2,14,3.102278109051533,517022.7810905153
2029,1,2,28,1.6308977120380277,1094808.9771203804
1671,2,1,29,6.042206243991075,965422.0624399107
6262,4,4,17,2.5491804212465485,3304991.8042124654
2708,5,1,2,1.7998729057351228,1487998.7290573511
8303,4,3,40,8.498472703145367,4381484.7270314535
4041,5,4,50,5.062669216978106,2256126.692169781
5144,1,2,20,9.877814825802533,2730778.1482580253
6626,2,3,31,8.719920137498196,3500699.201374982
8465,2,4,20,8.30019322164634,4425501.932216464
5876,1,4,11,5.244895196140039,3075948.9519614005
2899,1,2,46,5.25665819224744,1575066.5819224743
6979,5,1,44,2.0105470270090273,3646605.4702700903
2043,1,1,8,2.18255223579292,1082325.5223579293
6614,3,3,36,2.173648196150593,3451736.481961506
5328,5,4,3,6.0200467296096,2885700.467296096
4900,5,1,8,4.89900191593762,2617990.019159376
2948,4,3,44,1.1050654931667903,1632050.654931668
8420,4,3,23,2.353927093934998,4370039.27093935
7620,1,2,10,3.1046830397082035,3896046.830397082
6562,4,1,49,3.373965700079442,3434239.6570007945
5648,3,4,42,3.1966909729971915,2996966.909729972
2246,1,2,23,9.82541382210798,1282754.1382210797
7908,3,2,50,7.190583216545955,4140905.8321654596
4129,1,1,31,5.475130505458963,2169751.3050545896
4572,3,1,20,4.545723025307516,2416457.2302530752
1116,3,3,40,8.46456038906243,767645.6038906244
1135,5,2,8,5.609360707084484,757593.6070708449
4831,1,3,8,4.887802422051733,2533378.0242205174
5446,2,3,14,8.708997772550335,2902089.9777255035
4872,4,3,37,8.997219671850466,2669472.1967185047
8233,4,2,24,8.913744927783647,4327637.449277837
1434,1,4,44,1.74978464887357,836497.8464887358
1479,4,4,37,1.120740242451009,909207.4024245101
8266,2,1,36,4.257789311810186,4248577.893118102
1904,4,2,36,6.201147823323372,1142011.4782332338
1829,5,1,35,5.424865285661725,1101248.6528566172
2145,2,4,26,6.621037986833316,1251710.3798683332
4741,3,2,10,2.265571102870471,2488155.711028705
4418,4,2,6,1.9357530777858782,2341357.5307778586
994,4,4,41,9.966984612499061,757169.8461249906
9730,3,2,46,5.503981626356392,5033039.816263564
6202,5,4,23,9.678144303703592,3369281.443037036
7293,2,1,13,1.2628598520638552,3720628.5985206384
3224,4,2,9,1.2223713884679406,1738723.7138846794
7312,3,4,30,9.762699548331398,3888626.995483314
2184,3,2,35,1.1576175808453577,1211076.1758084535
2896,2,4,9,1.9822539301834339,1572322.5393018343
6428,4,2,29,3.009450095132029,3368594.5009513204
4589,2,2,8,7.376583049816217,2442265.830498162
9505,2,4,48,9.135003175735822,4967850.031757358
6690,2,1,50,7.376604580195026,3498766.04580195
9384,4,2,25,2.124576173373078,4835745.76173373
2322,4,2,28,2.2849701857571727,1307849.7018575717
7872,4,2,40,8.032651800778055,4146326.5180077804
1114,1,3,49,1.9202546835548195,665702.5468355482
8788,1,1,1,1.2032281102853148,4441532.281102853
5323,3,4,1,4.9664816077504845,2831664.816077505
7152,1,2,18,1.5098227088169325,3650098.227088169
2369,5,2,26,4.268949457862424,1370189.4945786241
2996,5,3,41,5.560949859017965,1719109.4985901797
8135,5,4,37,3.8016382103303723,4284016.382103303
5346,5,4,24,5.659186399129258,2901591.8639912927
2958,3,4,31,6.410679263453456,1678606.7926345346
4724,3,2,42,2.26570386119915,2495657.0386119913
5400,3,4,37,1.3519137960729852,2852019.1379607297
3741,5,1,31,8.169430477716588,2082694.3047771659
404,5,3,48,8.957303316428863,460573.0331642886
4457,3,4,12,7.432480428282117,2428824.8042828212
3349,4,3,26,2.960208073702915,1842102.0807370292
1672,2,3,25,1.9203145723732948,952703.145723733
8295,4,1,35,1.1135894808278894,4271135.894808279
6363,2,1,38,2.621047080838337,3281710.4708083835
5945,5,3,27,1.71071608672472,3148107.1608672473
8465,2,2,50,8.876852539566828,4416268.525395668
4307,1,1,4,6.8562280408238845,2259062.280408239
3396,4,1,12,2.1083032592361595,1820083.0325923616
7103,3,2,27,8.242826189738576,3737428.2618973856
6916,5,1,32,4.489554559126824,3633895.545591268
2977,1,1,40,6.961917484683994,1613119.1748468399
3687,5,3,17,5.427575120063913,2051275.7512006392
5261,2,2,24,1.9298748604328508,2731798.7486043284
121,1,1,39,6.686228519990309,181862.2851999031
2512,2,4,9,6.840660183391479,1428906.6018339149
3542,5,3,26,3.5979576246627594,1964979.5762466276
2166,5,1,23,5.4486283667173865,1263986.283667174
6856,2,1,6,1.6942435865137289,3502942.4358651373
4784,2,2,21,3.3253163089456974,2505753.163089457
6509,5,2,29,8.733177577835235,3486331.7757783523
4205,2,2,21,7.01989927078677,2253198.9927078676
2130,4,1,47,7.790813445794082,1261408.1344579407
595,1,4,29,8.085450716941189,472854.50716941187
7699,4,3,45,7.875788754620646,4075757.8875462064
3571,5,2,47,1.6681765926242154,1955681.765926242
2625,5,1,37,8.296931228510456,1528969.3122851045
9753,4,3,1,2.2584954095083414,5024584.954095083
3798,3,2,35,6.651201010339417,2073012.0101033943
4663,1,4,13,4.788029348519058,2465880.2934851907
4068,1,2,43,8.278140444672673,2188281.4044467267
6720,4,2,15,3.173799236087743,3509237.9923608773
5974,3,2,6,9.152610657489934,3171526.1065748995
3201,1,2,43,7.671441267485223,1748714.4126748522
2305,1,4,11,2.4667606289353086,1262667.606289353
1539,1,3,11,8.637021241406144,926370.2124140614
4013,2,1,26,5.520383835308398,2129703.838353084
1434,2,4,30,3.1639550255564037,863639.550255564
4099,3,2,2,6.640187879977638,2206901.8787997765
8335,1,3,12,8.794199944117,4326441.99944117
1205,3,1,41,2.052230296483838,718522.3029648383
6134,2,4,36,6.14375422154488,3246437.542215449
5206,2,4,9,8.173826798498142,2789238.2679849816
9305,2,4,13,5.690352106695759,4815903.521066957
2031,1,2,7,9.190217456883591,1160902.1745688359
2282,4,3,2,3.693456477809634,1303934.5647780963
3022,1,2,48,7.6501204782567775,1661501.2047825677
6918,5,3,46,8.265426855652375,3709654.2685565236
977,5,1,26,4.440591960443979,660905.9196044398
6647,5,4,31,5.362736088689809,3552627.360886898
8795,5,1,18,6.676902763699625,4588269.0276369965
3118,1,1,4,4.772402979875675,1643724.0297987568
4473,4,3,6,8.749689907004923,2451996.899070049
1400,1,4,18,7.236680980254232,861366.8098025423
9905,3,1,5,9.898468751333214,5128984.687513332
2008,1,1,36,3.076689878518422,1087766.8987851841
4717,2,1,16,2.4061595565943694,2445561.5955659435
9216,5,4,31,9.933297309695783,4882832.973096957
8590,1,4,45,8.656898905839862,4484068.989058399
2286,4,1,14,1.2044157645486897,1257044.157645487
6465,1,2,32,8.530721758020835,3383807.2175802086
455,2,1,24,1.6984246881195477,311484.24688119546
160,1,1,32,5.976901633101762,190769.01633101763
1145,5,2,9,4.294274247590598,749942.742475906
4760,2,1,20,2.942891324770408,2474428.913247704
8382,4,4,42,1.0754205303731248,4362754.205303731
332,2,3,48,3.425436287942425,309254.36287942424
1674,5,1,30,6.282841068716679,1029828.4106871667
335,4,4,41,7.466117500122311,402661.1750012231
2023,2,2,11,9.041357899495894,1177413.578994959
6339,5,3,21,1.2293585846447288,3337293.5858464474
550,1,4,13,6.161009926488433,423110.0992648843
1315,3,1,9,4.957228784229493,786572.2878422949
6179,5,4,32,6.932995522694539,3334829.955226945
8974,5,2,46,5.103899154209413,4691038.991542094
2250,2,2,9,9.19596298560771,1291459.629856077
5533,5,3,24,2.9929563055475827,2953429.5630554757
5461,1,1,45,8.650562745391369,2874505.627453914
7700,4,3,36,7.174250394816628,4064742.5039481665
9759,5,2,9,2.127706420711896,5035277.064207119
2814,5,2,32,7.420566188800814,1627205.6618880082
1964,4,3,30,9.047709443364802,1212477.094433648
366,2,2,10,3.130180208299639,289301.8020829964
5506,5,4,46,8.074228222127191,3016742.282221272
3934,1,1,30,1.4054738485784535,2031054.7384857845
1651,4,4,22,5.557583917488634,1032075.8391748864
4696,4,1,46,3.2840357553377975,2498840.3575533777
742,5,4,24,1.5997653426833272,558997.6534268332
8632,5,3,13,3.99726444858062,4507472.644485806
934,3,3,21,8.389928551174647,666399.2855117464
8612,1,3,3,1.5699313965993968,4388199.313965994
4064,4,1,27,6.3206706009881195,2203706.706009881
4983,5,2,20,3.3046284866278515,2664546.2848662785
2555,3,3,27,4.795761421189662,1443957.6142118967
8019,1,1,16,3.2918157550367315,4085418.1575503675
3291,3,4,7,5.554198610484432,1824541.9861048444
311,5,4,25,2.88597482321629,356859.7482321629
764,4,2,6,7.460044034759072,569600.4403475907
3583,5,3,25,8.998577041941811,2038985.770419418
4787,4,4,4,5.9637661812903,2595137.661812903
1657,5,2,47,2.1096008293676904,1003096.0082936769
5232,3,1,40,6.491501841772126,2775915.018417721
3686,1,3,9,6.199727666160126,1974497.2766616014
8466,5,3,35,3.2734450029518447,4428234.450029518
8420,5,2,22,2.4520582360831558,4375520.582360832
9196,4,3,44,5.149591894215106,4796495.918942151
750,1,4,22,3.5735740816765125,501735.7408167651
8441,2,4,10,9.692560949395473,4422425.609493955
4535,2,2,22,8.24914742461181,2430991.474246118
241,5,2,43,7.133748292993521,343337.4829299352
7483,1,3,47,9.872585439782883,3928725.8543978287
2447,4,3,28,8.910545499518808,1451605.4549951882
6357,5,4,22,2.710774526889523,3376607.7452688953
2642,1,1,8,9.249065529143937,1452490.6552914393
6432,2,4,31,7.782699806854154,3409326.9980685418
8468,4,4,33,2.2709385079747544,4413209.385079748
6700,1,1,2,7.542166244660376,3461421.6624466036
6148,2,4,21,7.67073423729931,3261207.342372993
4936,3,3,44,9.884330294602577,2693843.302946026
8594,4,2,50,9.473968007762391,4526739.680077624
6201,2,1,2,7.901418092343488,3235514.180923435
9889,4,4,39,1.648719699050495,5120487.196990505
8046,4,3,26,9.693295405360063,4257932.9540536
1690,3,2,33,7.503887987997844,1026538.8798799785
8948,5,3,46,2.107326489451405,4663073.264894514
1909,1,4,15,9.455132485559636,1136551.3248555963
6289,1,1,6,6.884767905154285,3251347.6790515427
648,5,1,41,4.539964178531417,504899.6417853142
2490,2,2,7,9.903999722084565,1417539.9972208457
3465,3,4,31,7.1642207156211155,1939642.2071562111
9521,3,3,9,8.550721394865914,4955507.21394866
6984,3,3,30,8.936794347924652,3701367.9434792465
1176,3,1,27,6.1773709450495335,738273.7094504953
7373,5,4,43,1.098449046761939,3878984.4904676196
3008,2,2,49,3.076875919526086,1629268.759195261
7891,1,4,38,7.27659276786887,4117265.927678689
7914,3,1,2,9.313483055179788,4126134.830551798
1970,4,2,26,4.869443420846782,1156694.4342084678
6401,2,4,31,8.512291462241908,3401122.914622419
9896,2,3,13,6.2483936357289105,5101983.93635729
4693,4,3,11,7.488078951182906,2551880.789511829
2122,4,1,12,3.9509216000355325,1201509.2160003553
5358,3,2,45,7.287682069991768,2864376.8206999176
6984,2,2,2,2.6823382293076015,3589823.382293076
6172,3,2,33,5.599328056886117,3248493.2805688614
3686,2,1,42,7.580694326988906,1994806.943269889
3631,2,2,47,4.056439143517522,1949564.3914351752
296,2,3,41,5.940480637984377,312904.8063798438
4883,4,4,31,4.36213980689102,2640621.39806891
9466,2,1,6,3.1758447945553687,4822758.447945554
5703,4,1,2,7.510789048663478,3022607.890486635
8017,3,4,38,7.711065091146071,4224610.650911461
480,1,4,14,3.8837598609890973,365837.59860989096
4390,5,2,10,6.168961408954114,2391689.614089541
77,5,2,27,7.178371093150473,253783.71093150473
8983,5,4,39,2.5221044245326247,4696221.044245326
5015,5,1,47,1.215287948033155,2658152.8794803317
5432,1,4,44,7.5506451453229415,2893506.4514532294
3228,2,2,2,7.887423604513877,1763874.2360451387
5713,4,1,38,8.244259643353658,3052942.5964335366
6272,5,1,16,3.0389077626578125,3289389.077626578
7979,2,1,35,3.753276893264392,4099532.768932644
8779,4,2,1,1.0829600743434014,4510829.600743434
